,id,Player,PER,TS%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,FG%,3P%,2P%,eFG%,FT%,PPG,APG,RPG,SPG,BPG,HOF,MVP_Counts,Champions_Winners,season,Last_Season,Total_PTS
35,651,Billy Cunningham*,19.2,0.483,2.7,3.5,6.1,0.103,2.9,0.9,3.8,0.428,0.0,0.428,0.428,0.777,19.5375,5.525,9.075,1.1375,0.4375,1.0,0,1,9,1975.0,13626.0
36,652,Keith Erickson,14.433333333333335,0.508,2.033333333333333,1.3666666666666665,3.4333333333333336,0.09066666666666667,-0.13333333333333333,-0.36666666666666664,-0.5,0.4573333333333333,0.0,0.4573333333333333,0.4573333333333333,0.8293333333333334,12.323831252402682,3.025149453720882,5.239465810894383,1.0141737284594428,0.20966978109835255,0.0,0,1,12,1976.0,7251.0
37,655,Gail Goodrich*,16.66,0.5122,4.0600000000000005,1.28,5.38,0.096,1.8400000000000003,-2.2600000000000002,-0.42000000000000004,0.4572,0.0,0.4572,0.4572,0.8400000000000001,19.236747300145673,5.253686304190369,2.720387729192607,1.3643627855497773,0.18072441547238294,1.0,0,1,14,1979.0,19181.0
38,657,Jon McGlocklin,12.6,0.51,2.35,1.25,3.5999999999999996,0.091,-1.25,-1.85,-3.05,0.4855,0.0,0.4855,0.4855,0.8875,9.10759493670886,3.1392405063291138,1.6329113924050633,0.5949367088607596,0.08227848101265822,0.0,0,1,11,1975.0,9169.0
39,660,Jerry Sloan*,13.5,0.488,1.85,4.95,6.9,0.122,-0.75,2.5,1.75,0.443,0.0,0.443,0.443,0.7295,12.719363969363968,1.9995837495837496,7.059107559107559,2.2844655344655345,0.1739094239094239,1.0,0,0,11,1975.0,10571.0
40,667,Jim Washington,11.9,0.521,2.2,2.5,4.7,0.09,-2.0,1.3,-0.7,0.485,0.0,0.485,0.485,0.684,9.972602739726028,2.136986301369863,10.068493150684931,0.6712328767123288,1.0136986301369864,0.0,0,0,11,1974.0,8168.0
41,669,Bob Weiss,12.95,0.48350000000000004,0.95,1.7999999999999998,2.75,0.082,-1.2,-0.15000000000000002,-1.45,0.4285,0.0,0.4285,0.4285,0.8205,5.925216522318455,3.6282478347768157,1.3361092604930047,1.197701532311792,0.2009493670886076,0.0,0,1,12,1975.0,5989.0
42,673,Dave Bing*,15.64,0.5024,3.02,2.06,5.08,0.0926,1.48,-1.06,0.39999999999999997,0.44399999999999995,0.0,0.44399999999999995,0.44399999999999995,0.8012,15.62091947007726,5.724049167838725,2.9728015738930247,1.2387365665938657,0.22452065442771169,1.0,0,0,12,1978.0,18327.0
43,674,John Block,13.2,0.493,0.8,1.5,2.3,0.062,-1.7,-0.7,-2.4,0.434,0.0,0.434,0.434,0.7959999999999999,8.707317073170731,1.146341463414634,4.7439024390243905,0.8292682926829268,0.4268292682926829,0.0,0,0,10,1974.0,7106.0
44,677,Archie Clark,14.366666666666667,0.5036666666666666,2.566666666666667,1.3666666666666665,3.9666666666666663,0.09233333333333332,0.39999999999999997,-1.0,-0.6,0.465,0.0,0.465,0.465,0.8273333333333334,11.531104444079126,4.490718669516138,2.4346608033316897,1.0889843279083786,0.07423694449010904,0.0,0,0,10,1976.0,11819.0
45,684,Lou Hudson,15.780000000000001,0.5274,3.62,1.3800000000000001,4.98,0.10640000000000001,1.1199999999999999,-1.3,-0.16,0.48840000000000006,0.0,0.48840000000000006,0.48840000000000006,0.8301999999999999,16.52124792235249,2.550532604589235,3.080002348210927,1.4075012559733613,0.2744594043052131,0.0,0,0,13,1979.0,17940.0
46,686,Toby Kimball,13.9,0.52,1.5,1.9,3.4,0.104,-1.9,0.1,-1.8,0.474,0.0,0.474,0.474,0.6859999999999999,7.453333333333333,0.9733333333333334,7.36,0.6533333333333333,0.30666666666666664,0.0,0,0,9,1974.0,3470.0
47,688,Clyde Lee,9.533333333333333,0.47300000000000003,0.8000000000000002,1.7333333333333332,2.5333333333333337,0.07033333333333334,-3.0666666666666664,0.6,-2.5,0.4363333333333333,0.0,0.4363333333333333,0.4363333333333333,0.624,5.227462917841476,1.1240972951319417,8.828102542430706,0.39986331491056043,0.29397969312986844,0.0,0,0,10,1976.0,5733.0
48,689,Bob Love,14.266666666666666,0.4663333333333333,2.1,3.033333333333333,5.166666666666667,0.08766666666666667,-0.7999999999999999,-1.3666666666666665,-2.233333333333333,0.412,0.0,0.412,0.412,0.8163333333333332,20.9403080872914,1.7217972460138753,6.34066724187518,0.9620414991897978,0.22325455782599243,0.0,0,0,11,1976.0,13895.0
49,690,Jack Marin,12.9,0.49833333333333335,1.7,0.9666666666666667,2.7000000000000006,0.07733333333333332,-1.0999999999999999,-1.7666666666666668,-2.8666666666666667,0.45,0.0,0.45,0.45,0.8570000000000001,11.153736178576516,1.9925458078663683,3.3003265782984212,0.5620518369539224,0.1474568319422065,0.0,0,0,11,1976.0,12541.0
